0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143
0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.571428571428571
0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.571428571428571	0.0714285714285714
0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.571428571428571	0.0714285714285714	0.0714285714285714
0.0714285714285714	0.0714285714285714	0.0714285714285714	0.571428571428571	0.0714285714285714	0.0714285714285714	0.0714285714285714
0.0714285714285714	0.0714285714285714	0.571428571428571	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0714285714285714
0.0714285714285714	0.571428571428571	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0714285714285714
0.571428571428571	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0714285714285714
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1
1e-06	1e-06	1e-06	1e-06	1e-06	0.5	0.5
1e-06	1e-06	1e-06	1e-06	1e-06	1	1e-06
1e-06	1e-06	1e-06	1e-06	0.5	1e-06	0.5
1e-06	1e-06	1e-06	1e-06	0.5	0.5	1e-06
1e-06	1e-06	1e-06	1e-06	1	1e-06	1e-06
1e-06	1e-06	1e-06	0.5	1e-06	1e-06	0.5
1e-06	1e-06	1e-06	0.5	1e-06	0.5	1e-06
1e-06	1e-06	1e-06	0.5	0.5	1e-06	1e-06
1e-06	1e-06	1e-06	1	1e-06	1e-06	1e-06
1e-06	1e-06	0.5	1e-06	1e-06	1e-06	0.5
1e-06	1e-06	0.5	1e-06	1e-06	0.5	1e-06
1e-06	1e-06	0.5	1e-06	0.5	1e-06	1e-06
1e-06	1e-06	0.5	0.5	1e-06	1e-06	1e-06
1e-06	1e-06	1	1e-06	1e-06	1e-06	1e-06
1e-06	0.5	1e-06	1e-06	1e-06	1e-06	0.5
1e-06	0.5	1e-06	1e-06	1e-06	0.5	1e-06
1e-06	0.5	1e-06	1e-06	0.5	1e-06	1e-06
1e-06	0.5	1e-06	0.5	1e-06	1e-06	1e-06
1e-06	0.5	0.5	1e-06	1e-06	1e-06	1e-06
1e-06	1	1e-06	1e-06	1e-06	1e-06	1e-06
0.5	1e-06	1e-06	1e-06	1e-06	1e-06	0.5
0.5	1e-06	1e-06	1e-06	1e-06	0.5	1e-06
0.5	1e-06	1e-06	1e-06	0.5	1e-06	1e-06
0.5	1e-06	1e-06	0.5	1e-06	1e-06	1e-06
0.5	1e-06	0.5	1e-06	1e-06	1e-06	1e-06
0.5	0.5	1e-06	1e-06	1e-06	1e-06	1e-06
1	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
